date,packet_id,latitude,longitude,T station,RH,p,PM2,PM10,CO,NO2,SO2,O3,H2S,NO2op1,NO2op2,NO2t,O3op1,O3op2,O3t,COop1,COop2,COt,g1_mt,g1_mh,H2Sop1,H2Sop2,H2St,SO2op1,SO2op2,SO2t,g2_mt,g2_mh,g3_data,ts
2024-05-24 10:13:00+07:00,,,,,,,,,0.0,0.0,,0.0,,214.683,227.316,20.928,230.582,221.03,20.688,26.555,22.194,20.812,20.81,46.17,,,,,,,,,,1716520366000.0
2024-05-24 10:14:00+07:00,,,,,,,,,0.0,0.0,,0.0,,214.59,227.38,20.878,229.386,221.374,20.656,26.558,22.18,20.79,20.79,46.75,,,,,,,,,,1716520427000.0
2024-05-24 10:15:00+07:00,,,,,,,,,0.0,0.0,,0.0,,215.831,227.597,20.875,231.766,221.66,20.625,26.896,22.237,20.75,20.76,46.75,,,,,,,,,,1716520487000.0
2024-05-24 10:16:00+07:00,,,,,,,,,0.0,0.0,,0.0,,215.603,227.793,20.868,231.801,221.74,20.624,26.582,22.291,20.749,20.71,46.54,,,,,,,,,,1716520547000.0
2024-05-24 10:17:00+07:00,,,,,,,,,0.0,0.0,,0.0,,215.054,227.97,20.82,232.102,221.891,20.573,26.401,22.297,20.7,20.67,46.04,,,,,,,,,,1716520607000.0
2024-05-24 10:18:00+07:00,,,,,,,,,0.0,0.0,,0.0,,214.83,228.089,20.812,230.566,221.914,20.562,26.257,22.296,20.688,20.72,46.45,,,,,,,,,,1716520667000.0
2024-05-24 10:19:00+07:00,,,,,,,,,0.0,0.0,,0.0,,215.535,228.002,20.812,231.211,222.05,20.562,26.145,22.257,20.682,20.72,46.55,,,,,,,,,,1716520727000.0
2024-05-24 10:20:00+07:00,,,,,,,,,0.0,0.0,,0.0,,216.093,228.309,20.77,231.961,222.285,20.52,26.254,22.315,20.628,20.72,46.54,,,,,,,,,,1716520787000.0
2024-05-24 10:21:00+07:00,,,,,,,,,0.0,0.0,,0.0,,215.895,228.422,20.75,232.307,222.452,20.5,26.247,22.336,20.625,20.71,46.66,,,,,,,,,,1716520847000.0
2024-05-24 10:22:00+07:00,,,,,,,,,0.0,0.0,,0.0,,216.142,228.538,20.75,232.26,222.503,20.5,26.207,22.356,20.625,20.7,45.94,,,,,,,,,,1716520907000.0
2024-05-24 10:23:00+07:00,,,,,,,,,0.0,0.0,,0.0,,216.111,228.647,20.75,233.129,222.722,20.5,26.245,22.392,20.604,20.68,46.65,,,,,,,,,,1716520967000.0
2024-05-24 10:24:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.122,228.737,20.747,233.932,222.875,20.469,26.632,22.421,20.565,20.68,46.98,,,,,,,,,,1716521027000.0
2024-05-24 10:25:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.253,228.899,20.716,234.415,223.04,20.441,26.843,22.42,20.562,20.7,46.58,,,,,,,,,,1716521087000.0
2024-05-24 10:26:00+07:00,,,,,,,,,0.0,0.0,,0.0,,215.969,229.01,20.694,232.802,223.106,20.438,26.282,22.399,20.562,20.71,45.97,,,,,,,,,,1716521147000.0
2024-05-24 10:27:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.002,229.054,20.688,233.525,223.026,20.438,26.216,22.402,20.562,20.71,46.8,,,,,,,,,,1716521207000.0
2024-05-24 10:28:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.49,229.234,20.688,234.813,223.262,20.438,26.235,22.455,20.562,20.7,47.29,,,,,,,,,,1716521267000.0
2024-05-24 10:29:00+07:00,,,,,,,,,0.0,0.0,,0.0,,216.968,229.38,20.688,234.661,223.346,20.438,26.245,22.463,20.557,20.7,46.72,,,,,,,,,,1716521327000.0
2024-05-24 10:30:00+07:00,,,,,,,,,0.0,0.0,,0.0,,216.397,229.394,20.688,234.286,223.437,20.438,26.187,22.487,20.534,20.69,46.39,,,,,,,,,,1716521387000.0
2024-05-24 10:31:00+07:00,,,,,,,,,0.0,0.0,,0.0,,216.734,229.385,20.688,233.621,223.562,20.438,26.095,22.465,20.513,20.67,46.79,,,,,,,,,,1716521447000.0
2024-05-24 10:32:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.169,229.599,20.688,234.776,223.744,20.435,26.15,22.49,20.5,20.68,46.27,,,,,,,,,,1716521507000.0
2024-05-24 10:33:00+07:00,,,,,,,,,0.0,0.0,,0.0,,216.174,229.67,20.688,233.828,223.746,20.428,26.556,22.504,20.5,20.7,45.87,,,,,,,,,,1716521567000.0
2024-05-24 10:34:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.284,229.752,20.688,234.569,223.658,20.425,26.491,22.516,20.5,20.7,46.9,,,,,,,,,,1716521627000.0
2024-05-24 10:35:00+07:00,,,,,,,,,0.0,0.0,,0.0,,216.176,229.779,20.688,234.256,224.086,20.415,26.22,22.517,20.5,20.66,45.98,,,,,,,,,,1716521687000.0
2024-05-24 10:36:00+07:00,,,,,,,,,0.0,0.0,,0.0,,216.473,229.806,20.688,234.17,223.956,20.41,26.082,22.524,20.5,20.67,45.72,,,,,,,,,,1716521747000.0
2024-05-24 10:37:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.225,229.971,20.688,234.309,223.989,20.389,26.058,22.547,20.5,20.67,46.24,,,,,,,,,,1716521808000.0
2024-05-24 10:38:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.225,229.971,20.688,234.309,223.989,20.389,26.228,22.571,20.5,20.67,47.17,,,,,,,,,,1716521867000.0
2024-05-24 10:39:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.004,230.002,20.686,235.133,224.253,20.383,26.228,22.571,20.5,20.68,47.32,,,,,,,,,,1716521928000.0
2024-05-24 10:40:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.287,230.086,20.681,234.34,224.191,20.383,26.244,22.562,20.5,20.7,47.19,,,,,,,,,,1716521987000.0
2024-05-24 10:41:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.56,230.255,20.673,235.852,224.359,20.38,26.135,22.574,20.5,20.75,47.1,,,,,,,,,,1716522047000.0
2024-05-24 10:42:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.612,230.277,20.669,234.978,224.43,20.379,26.095,22.577,20.5,20.75,47.39,,,,,,,,,,1716522107000.0
2024-05-24 10:43:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.157,230.27,20.677,236.318,224.582,20.384,26.104,22.543,20.5,20.72,47.26,,,,,,,,,,1716522167000.0
2024-05-24 10:44:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.655,230.464,20.684,236.394,224.623,20.398,26.164,22.6,20.5,20.76,47.0,,,,,,,,,,1716522227000.0
2024-05-24 10:45:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.914,230.493,20.685,236.181,224.631,20.419,26.781,22.611,20.5,20.77,47.04,,,,,,,,,,1716522287000.0
2024-05-24 10:46:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.009,230.514,20.688,235.644,224.658,20.428,27.106,22.628,20.5,20.76,47.73,,,,,,,,,,1716522347000.0
2024-05-24 10:47:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.182,230.631,20.688,236.965,224.747,20.438,28.448,22.669,20.5,20.77,46.75,,,,,,,,,,1716522407000.0
2024-05-24 10:48:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.462,230.807,20.688,236.206,224.818,20.438,26.856,22.655,20.5,20.79,46.25,,,,,,,,,,1716522467000.0
2024-05-24 10:49:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.393,230.745,20.688,234.774,224.689,20.438,26.263,22.617,20.5,20.79,46.11,,,,,,,,,,1716522527000.0
2024-05-24 10:50:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.205,230.752,20.688,235.855,224.841,20.438,26.172,22.627,20.501,20.8,47.42,,,,,,,,,,1716522588000.0
2024-05-24 10:51:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.786,230.753,20.688,236.335,224.963,20.438,26.183,22.66,20.507,20.79,46.9,,,,,,,,,,1716522647000.0
2024-05-24 10:52:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.382,230.897,20.691,236.668,225.035,20.438,26.218,22.659,20.54,20.81,46.86,,,,,,,,,,1716522708000.0
2024-05-24 10:53:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.332,231.027,20.709,236.318,225.005,20.439,26.312,22.665,20.557,20.84,46.16,,,,,,,,,,1716522768000.0
2024-05-24 10:54:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.037,231.025,20.732,236.187,225.216,20.444,26.217,22.637,20.562,20.82,46.16,,,,,,,,,,1716522828000.0
2024-05-24 10:55:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.653,230.94,20.749,235.767,225.105,20.484,26.194,22.644,20.562,20.81,46.71,,,,,,,,,,1716522888000.0
2024-05-24 10:56:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.542,231.126,20.75,236.581,225.284,20.498,26.226,22.686,20.562,20.84,46.14,,,,,,,,,,1716522948000.0
2024-05-24 10:57:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.413,231.113,20.75,235.482,225.25,20.5,26.182,22.68,20.562,20.85,46.0,,,,,,,,,,1716523007000.0
2024-05-24 10:58:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.79,231.066,20.75,235.877,225.35,20.5,26.18,22.659,20.562,20.84,45.87,,,,,,,,,,1716523068000.0
2024-05-24 10:59:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.568,231.269,20.75,235.372,225.341,20.5,26.275,22.659,20.562,20.85,46.03,,,,,,,,,,1716523128000.0
2024-05-24 11:00:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.602,231.281,20.75,236.084,225.489,20.5,26.692,22.722,20.579,20.88,46.13,,,,,,,,,,1716523188000.0
2024-05-24 11:01:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.126,231.364,20.758,235.86,225.432,20.501,26.304,22.706,20.616,20.88,46.22,,,,,,,,,,1716523248000.0
2024-05-24 11:02:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.877,231.366,20.785,235.794,225.373,20.52,26.181,22.706,20.624,20.9,46.46,,,,,,,,,,1716523308000.0
2024-05-24 11:03:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.769,231.413,20.809,236.308,225.487,20.558,26.169,22.705,20.625,20.91,46.84,,,,,,,,,,1716523368000.0
2024-05-24 11:04:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.651,231.434,20.812,236.514,225.579,20.562,26.181,22.718,20.625,20.87,46.51,,,,,,,,,,1716523428000.0
2024-05-24 11:05:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.522,231.538,20.812,237.629,225.558,20.562,26.219,22.738,20.625,20.92,46.43,,,,,,,,,,1716523488000.0
2024-05-24 11:06:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.294,231.497,20.812,236.929,225.649,20.562,26.174,22.758,20.625,20.92,46.46,,,,,,,,,,1716523548000.0
2024-05-24 11:07:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.298,231.404,20.812,236.505,225.601,20.562,26.16,22.738,20.625,20.93,46.49,,,,,,,,,,1716523608000.0
2024-05-24 11:08:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.202,231.57,20.812,236.655,225.64,20.562,26.141,22.737,20.635,20.93,47.07,,,,,,,,,,1716523668000.0
2024-05-24 11:09:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.162,231.564,20.814,237.535,225.865,20.567,26.199,22.733,20.673,20.96,47.1,,,,,,,,,,1716523728000.0
2024-05-24 11:10:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.845,231.771,20.85,237.106,225.88,20.603,26.219,22.761,20.688,20.98,47.22,,,,,,,,,,1716523788000.0
2024-05-24 11:11:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.855,231.706,20.873,237.072,225.829,20.625,26.216,22.746,20.688,20.98,46.77,,,,,,,,,,1716523848000.0
2024-05-24 11:12:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.845,231.782,20.875,237.464,225.746,20.625,26.214,22.747,20.688,20.96,46.38,,,,,,,,,,1716523908000.0
2024-05-24 11:13:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.173,231.803,20.875,237.367,225.931,20.625,26.196,22.761,20.688,21.0,46.42,,,,,,,,,,1716523968000.0
2024-05-24 11:14:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.549,231.87,20.875,237.455,225.847,20.625,26.196,22.776,20.691,20.98,46.98,,,,,,,,,,1716524028000.0
2024-05-24 11:15:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.697,231.822,20.876,237.53,225.749,20.63,26.179,22.776,20.721,20.99,46.32,,,,,,,,,,1716524088000.0
2024-05-24 11:16:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.055,231.835,20.885,237.36,225.985,20.652,26.13,22.783,20.746,21.02,46.33,,,,,,,,,,1716524148000.0
2024-05-24 11:17:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.36,231.817,20.925,237.382,225.88,20.685,26.115,22.772,20.75,21.06,46.44,,,,,,,,,,1716524208000.0
2024-05-24 11:18:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.646,231.913,20.938,237.379,225.998,20.688,26.143,22.782,20.75,21.03,46.95,,,,,,,,,,1716524268000.0
2024-05-24 11:19:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.751,231.935,20.938,237.144,226.029,20.688,26.189,22.779,20.75,21.07,46.67,,,,,,,,,,1716524328000.0
2024-05-24 11:20:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.671,231.923,20.938,237.189,226.168,20.688,26.161,22.771,20.75,21.1,46.56,,,,,,,,,,1716524388000.0
2024-05-24 11:21:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.723,232.074,20.938,236.766,226.102,20.688,26.103,22.769,20.751,21.1,47.34,,,,,,,,,,1716524447000.0
2024-05-24 11:22:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.693,232.049,20.938,238.527,226.291,20.69,26.204,22.805,20.771,21.09,47.55,,,,,,,,,,1716524507000.0
2024-05-24 11:23:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.637,232.128,20.947,238.989,226.271,20.728,26.295,22.824,20.81,21.07,47.71,,,,,,,,,,1716524568000.0
2024-05-24 11:24:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.754,232.222,20.99,239.262,226.372,20.75,26.256,22.814,20.812,21.08,47.2,,,,,,,,,,1716524628000.0
2024-05-24 11:25:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.333,232.217,21.0,239.02,226.284,20.75,26.206,22.818,20.812,21.08,47.59,,,,,,,,,,1716524688000.0
2024-05-24 11:26:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.064,232.283,21.0,238.737,226.22,20.75,26.181,22.831,20.812,21.13,47.35,,,,,,,,,,1716524748000.0
2024-05-24 11:27:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.007,232.14,21.0,237.607,226.387,20.75,26.097,22.787,20.812,21.13,47.9,,,,,,,,,,1716524808000.0
2024-05-24 11:28:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.757,232.215,21.0,238.85,226.288,20.752,26.226,22.815,20.828,21.11,48.19,,,,,,,,,,1716524868000.0
2024-05-24 11:29:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.883,232.295,21.0,238.84,226.384,20.775,26.289,22.829,20.866,21.13,48.24,,,,,,,,,,1716524928000.0
2024-05-24 11:30:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.858,232.259,21.008,239.046,226.408,20.81,26.427,22.812,20.874,21.13,48.17,,,,,,,,,,1716524988000.0
2024-05-24 11:31:00+07:00,,,,,,,,,0.0,0.0,,0.0,,222.462,232.3,21.043,241.042,226.517,20.812,28.265,22.864,20.875,21.15,48.13,,,,,,,,,,1716525048000.0
2024-05-24 11:32:00+07:00,,,,,,,,,0.0,0.0,,0.0,,221.723,232.296,21.062,240.206,226.463,20.812,28.022,22.87,20.875,21.17,47.99,,,,,,,,,,1716525108000.0
2024-05-24 11:33:00+07:00,,,,,,,,,0.0,0.0,,0.0,,221.089,232.371,21.062,239.472,226.57,20.812,27.485,22.839,20.875,21.17,48.27,,,,,,,,,,1716525168000.0
2024-05-24 11:34:00+07:00,,,,,,,,,0.0,0.0,,0.0,,221.681,232.489,21.062,240.179,226.512,20.812,28.325,22.848,20.884,21.16,48.52,,,,,,,,,,1716525228000.0
2024-05-24 11:35:00+07:00,,,,,,,,,0.0,0.0,,0.0,,222.089,232.343,21.062,240.631,226.657,20.818,28.777,22.893,20.904,21.2,48.81,,,,,,,,,,1716525288000.0
2024-05-24 11:36:00+07:00,,,,,,,,,0.0,0.0,,0.0,,222.622,232.458,21.062,241.065,226.558,20.85,28.938,22.893,20.932,21.16,48.58,,,,,,,,,,1716525348000.0
2024-05-24 11:37:00+07:00,,,,,,,,,0.0,0.0,,0.0,,221.324,232.499,21.067,241.023,226.654,20.875,28.51,22.904,20.938,21.23,48.26,,,,,,,,,,1716525408000.0
2024-05-24 11:38:00+07:00,,,,,,,,,0.0,0.0,,0.0,,221.429,232.395,21.091,239.413,226.479,20.875,28.465,22.878,20.938,21.22,48.42,,,,,,,,,,1716525468000.0
2024-05-24 11:39:00+07:00,,,,,,,,,0.0,0.0,,0.0,,222.187,232.393,21.122,239.739,226.602,20.875,28.459,22.853,20.938,21.23,48.12,,,,,,,,,,1716525528000.0
2024-05-24 11:40:00+07:00,,,,,,,,,0.0,0.0,,0.0,,221.305,232.598,21.125,239.502,226.681,20.875,27.747,22.863,20.938,21.27,47.76,,,,,,,,,,1716525588000.0
2024-05-24 11:41:00+07:00,,,,,,,,,0.0,0.0,,0.0,,222.35,232.504,21.125,239.624,226.602,20.875,27.379,22.848,20.943,21.27,48.79,,,,,,,,,,1716525648000.0
2024-05-24 11:42:00+07:00,,,,,,,,,0.0,0.0,,0.0,,220.727,232.585,21.125,239.289,226.858,20.881,26.569,22.856,20.98,21.31,48.32,,,,,,,,,,1716525708000.0
2024-05-24 11:43:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.285,232.657,21.126,237.571,226.692,20.918,26.354,22.823,20.999,21.22,47.1,,,,,,,,,,1716525768000.0
2024-05-24 11:44:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.568,232.719,21.149,238.322,226.848,20.938,26.292,22.822,21.0,21.27,47.34,,,,,,,,,,1716525828000.0
2024-05-24 11:45:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.994,232.627,21.182,237.982,226.677,20.938,26.219,22.859,21.0,21.31,47.48,,,,,,,,,,1716525888000.0
2024-05-24 11:46:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.299,232.589,21.188,237.95,226.71,20.938,26.166,22.83,21.0,21.34,47.12,,,,,,,,,,1716525948000.0
2024-05-24 11:47:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.855,232.814,21.188,237.902,226.811,20.938,26.207,22.83,21.004,21.34,46.81,,,,,,,,,,1716526008000.0
2024-05-24 11:48:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.642,232.664,21.188,237.507,226.787,20.942,26.179,22.838,21.039,21.38,46.78,,,,,,,,,,1716526069000.0
2024-05-24 11:49:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.265,232.757,21.191,238.359,226.799,20.978,26.206,22.836,21.062,21.38,46.54,,,,,,,,,,1716526129000.0
2024-05-24 11:50:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.718,232.839,21.232,237.681,226.937,21.0,26.31,22.858,21.062,21.38,46.31,,,,,,,,,,1716526188000.0
2024-05-24 11:51:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.879,232.81,21.25,237.83,227.005,21.0,26.317,22.859,21.062,21.41,46.12,,,,,,,,,,1716526248000.0
2024-05-24 11:52:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.47,232.802,21.25,238.02,226.772,21.0,26.876,22.88,21.062,21.39,45.39,,,,,,,,,,1716526308000.0
2024-05-24 11:53:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.533,232.779,21.25,236.721,226.915,21.011,26.223,22.872,21.1,21.4,44.77,,,,,,,,,,1716526368000.0
2024-05-24 11:54:00+07:00,,,,,,,,,0.0,0.0,,0.0,,217.951,232.766,21.259,236.78,226.806,21.051,26.114,22.875,21.123,21.39,44.93,,,,,,,,,,1716526428000.0
2024-05-24 11:55:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.103,232.893,21.303,236.791,226.826,21.062,26.071,22.906,21.125,21.39,45.3,,,,,,,,,,1716526488000.0
2024-05-24 11:56:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.87,232.778,21.312,237.562,227.009,21.062,26.404,22.899,21.125,21.41,45.04,,,,,,,,,,1716526549000.0
2024-05-24 11:57:00+07:00,,,,,,,,,0.0,0.0,,0.0,,220.362,232.895,21.312,239.447,226.891,21.062,27.081,22.922,21.125,21.41,45.02,,,,,,,,,,1716526608000.0
2024-05-24 11:58:00+07:00,,,,,,,,,0.0,0.0,,0.0,,220.084,232.811,21.312,239.126,226.992,21.066,26.454,22.925,21.15,21.45,45.13,,,,,,,,,,1716526669000.0
2024-05-24 11:59:00+07:00,,,,,,,,,0.0,0.0,,0.0,,220.482,232.89,21.312,238.689,226.985,21.095,26.059,22.908,21.184,21.4,45.09,,,,,,,,,,1716526729000.0
2024-05-24 12:00:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.213,232.926,21.314,237.323,226.936,21.124,26.013,22.934,21.188,21.46,45.1,,,,,,,,,,1716526789000.0
2024-05-24 12:01:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.288,232.947,21.339,237.374,227.075,21.125,25.963,22.916,21.188,21.42,45.26,,,,,,,,,,1716526848000.0
2024-05-24 12:02:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.331,233.079,21.364,237.419,226.994,21.125,25.958,22.91,21.188,21.46,45.38,,,,,,,,,,1716526909000.0
2024-05-24 12:03:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.612,233.036,21.375,237.778,227.068,21.125,25.932,22.92,21.188,21.49,45.42,,,,,,,,,,1716526969000.0
2024-05-24 12:04:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.676,232.902,21.375,237.956,227.117,21.125,26.144,22.938,21.191,21.5,45.56,,,,,,,,,,1716527029000.0
2024-05-24 12:05:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.995,232.992,21.375,238.209,226.975,21.131,26.192,22.947,21.206,21.5,46.0,,,,,,,,,,1716527089000.0
2024-05-24 12:06:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.917,233.113,21.375,238.171,227.13,21.176,26.108,22.96,21.247,21.49,45.97,,,,,,,,,,1716527148000.0
2024-05-24 12:07:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.706,232.992,21.375,238.302,227.057,21.186,26.468,22.948,21.25,21.52,46.08,,,,,,,,,,1716527208000.0
2024-05-24 12:08:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.235,232.992,21.375,238.737,227.048,21.188,26.316,22.941,21.25,21.5,45.91,,,,,,,,,,1716527269000.0
2024-05-24 12:09:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.842,233.046,21.385,237.959,227.136,21.188,26.18,22.944,21.25,21.54,46.0,,,,,,,,,,1716527328000.0
2024-05-24 12:10:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.321,233.023,21.431,238.648,227.129,21.188,26.059,22.918,21.25,21.55,45.77,,,,,,,,,,1716527389000.0
2024-05-24 12:11:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.139,233.048,21.438,238.66,227.15,21.188,26.043,22.929,21.252,21.57,45.59,,,,,,,,,,1716527449000.0
2024-05-24 12:12:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.451,233.073,21.438,238.533,227.24,21.197,26.511,22.953,21.289,21.59,45.79,,,,,,,,,,1716527509000.0
2024-05-24 12:13:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.081,233.031,21.438,238.71,227.206,21.231,26.489,22.931,21.312,21.64,45.55,,,,,,,,,,1716527569000.0
2024-05-24 12:14:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.73,233.222,21.475,238.379,227.152,21.25,26.053,22.902,21.312,21.66,45.39,,,,,,,,,,1716527629000.0
2024-05-24 12:15:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.046,233.156,21.5,237.986,227.291,21.25,25.995,22.922,21.312,21.71,45.33,,,,,,,,,,1716527689000.0
2024-05-24 12:16:00+07:00,,,,,,,,,0.0,0.0,,0.0,,218.82,233.194,21.501,238.309,227.318,21.253,25.972,22.925,21.361,21.72,45.37,,,,,,,,,,1716527749000.0
2024-05-24 12:17:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.263,233.218,21.553,239.029,227.32,21.295,26.679,22.934,21.375,21.73,45.88,,,,,,,,,,1716527809000.0
2024-05-24 12:18:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.479,233.199,21.562,239.547,227.449,21.312,26.315,22.944,21.382,21.81,45.86,,,,,,,,,,1716527869000.0
2024-05-24 12:19:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.152,233.252,21.604,239.191,227.358,21.316,26.148,22.918,21.434,21.81,45.49,,,,,,,,,,1716527929000.0
2024-05-24 12:20:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.276,233.298,21.626,239.1,227.44,21.366,26.283,22.925,21.439,21.85,45.81,,,,,,,,,,1716527989000.0
2024-05-24 12:21:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.259,233.304,21.682,238.97,227.401,21.375,26.115,22.959,21.495,21.86,45.82,,,,,,,,,,1716528049000.0
2024-05-24 12:22:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.259,233.304,21.682,238.97,227.401,21.375,26.115,22.937,21.504,21.9,46.09,,,,,,,,,,1716528109000.0
2024-05-24 12:23:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.154,233.396,21.693,238.07,227.482,21.407,26.035,22.937,21.504,21.94,46.16,,,,,,,,,,1716528169000.0
2024-05-24 12:24:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.323,233.35,21.749,238.378,227.513,21.438,26.028,22.928,21.556,21.93,46.18,,,,,,,,,,1716528229000.0
2024-05-24 12:25:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.723,233.303,21.757,238.214,227.47,21.459,26.087,22.936,21.562,21.97,46.24,,,,,,,,,,1716528289000.0
2024-05-24 12:26:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.169,233.474,21.811,238.423,227.416,21.498,26.124,22.928,21.616,21.93,46.29,,,,,,,,,,1716528349000.0
2024-05-24 12:27:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.475,233.42,21.814,238.937,227.46,21.503,26.127,22.934,21.625,21.99,46.36,,,,,,,,,,1716528409000.0
2024-05-24 12:28:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.506,233.322,21.864,238.754,227.462,21.559,26.097,22.969,21.665,22.0,46.44,,,,,,,,,,1716528469000.0
2024-05-24 12:29:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.375,233.298,21.875,238.087,227.43,21.562,26.527,22.936,21.688,21.99,46.13,,,,,,,,,,1716528529000.0
2024-05-24 12:30:00+07:00,,,,,,,,,0.0,0.0,,0.0,,219.269,233.389,21.876,238.488,227.591,21.593,27.491,22.982,21.693,21.99,46.18,,,,,,,,,,1716528589000.0
